id,Suburb,neighboring_suburbs,area,percent_area_affected,bushfire_affected
6796,COLLINGWOOD,"CLIFTON HILL, RICHMOND, FITZROY, ABBOTSFORD, FITZROY NORTH, EAST MELBOURNE",1.4683889896699411,0.0,No
6894,NEWINGTON,"REDAN, BALLARAT CENTRAL, LAKE WENDOUREE, ALFREDTON, DELACOMBE",2.6562960306587615,0.0,No
6896,CARNEGIE,"GLEN HUNTLY, MURRUMBEENA, BENTLEIGH EAST, ORMOND, MALVERN EAST",4.193157759505112,0.0,No
6865,WEST BENDIGO,"IRONBARK, LONG GULLY, GOLDEN SQUARE",2.1978449239594813,0.0,No
6776,MCKINNON,"BRIGHTON EAST, BENTLEIGH, BENTLEIGH EAST, ORMOND",1.777012431678508,0.0,No
6781,CAULFIELD,"CAULFIELD SOUTH, GLEN HUNTLY, ELSTERNWICK, CAULFIELD NORTH, CAULFIELD EAST",1.670530428675724,0.0,No
7018,MCCRAE,"ROSEBUD, ARTHURS SEAT, DROMANA",4.8587196665155075,0.0,No
10556,EAGLEHAWK,"WHIPSTICK, CALIFORNIA GULLY, MAIDEN GULLY, EAGLEHAWK NORTH, EPSOM, HUNTLY, SAILORS GULLY, MYERS FLAT, JACKASS FLAT",16.436201208268656,0.0,No
10446,LAVERTON,"WILLIAMS LANDING, POINT COOK, ALTONA NORTH, ALTONA, ALTONA MEADOWS, LAVERTON NORTH",4.3236076990256995,0.0,No
6774,BANGERANG,"WARRACKNABEAL, LAH, BOOLITE, WILKUR, AREEGRA, SHEEP HILLS",208.760105332207,0.0,No
6797,JACANA,"WESTMEADOWS, GLADSTONE PARK, GOWANBRAE, GLENROY",1.4506333942155818,0.0,No
6802,TYLDEN SOUTH,"TRENTHAM, TYLDEN, FERN HILL",1.4095471985454953,0.0,No
6799,KINGSBURY,RESERVOIR,1.4386294321695603,0.0,No
6803,THALLOO,"MOONDARRA, TANJIL SOUTH",1.419565342258077,0.0,No
9714,CAMPERDOWN,"CHOCOLYN, NAROGHID, GNOTUK, BOSTOCKS CREEK, WEERITE, KOALLAH, TESBURY",80.7437801039355,0.0,No
10443,WEST FOOTSCRAY,"BRAYBROOK, MAIDSTONE, FOOTSCRAY, TOTTENHAM, YARRAVILLE, KINGSVILLE, SEDDON",4.2946038549004495,0.0,No
6867,GOLDEN POINT,"BAKERY HILL, MOUNT PLEASANT, BALLARAT CENTRAL, BALLARAT EAST, CANADIAN",2.116517479346568,0.0,No
6868,ALBANVALE,"CAIRNLEA, BURNSIDE, ST ALBANS, DEER PARK, KINGS PARK",2.104267600207592,0.0,No
6871,NORTH SHORE,"NORTH GEELONG, NORLANE, CORIO",2.559214423894409,0.0,No
6927,THALIA,"WYCHEPROOF, CORACK EAST, CORACK, NARRAPORT, CHIRRIP, MORTON PLAINS, WYCHEPROOF SOUTH",103.134753610337,0.0,No
6928,BALLARAT CENTRAL,"WENDOUREE, BAKERY HILL, MOUNT PLEASANT, REDAN, NEWINGTON, GOLDEN POINT, SOLDIERS HILL, BALLARAT EAST, LAKE WENDOUREE",4.294431474868244,0.0,No
11137,NARRE WARREN SOUTH,"CRANBOURNE NORTH, HAMPTON PARK, CLYDE NORTH, BERWICK, NARRE WARREN",14.932647625444693,0.0,No
11142,COKUM,"WARNE, CULGOA, KALPIENUNG, TITTYBONG, WANGIE, TOWANINNY",60.233863421517626,0.0,No
7025,DEWHURST,"BEACONSFIELD UPPER, EMERALD",7.736181046813197,0.0,No
11147,COLDSTREAM,"HEALESVILLE, WANDIN NORTH, LILYDALE, CHIRNSIDE PARK, TARRAWARRA, YERING, GRUYERE, YARRA GLEN",63.727839765491204,0.0,No
11145,HEALESVILLE,"FERNSHAW, WOORI YALLOCK, COLDSTREAM, MOUNT TOOLEBEWONG, DIXONS CREEK, TARRAWARRA, GRUYERE, TOOLANGI",162.54358048490275,0.0,No
11111,PORT FAIRY,"ROSEBROOK, TOOLONG, TARRONE, KILLARNEY, ORFORD, YAMBUK",127.22894310109476,0.0,No
10444,TOTTENHAM,"BRAYBROOK, WEST FOOTSCRAY, YARRAVILLE, BROOKLYN, SUNSHINE",2.4364138803249333,0.0,No
6779,SOLDIERS HILL,"WENDOUREE, BALLARAT CENTRAL, BALLARAT EAST, BLACK HILL, BALLARAT NORTH",1.683715423765653,0.0,No
6780,CHEWTON BUSHLANDS,"GOLDEN POINT, FARADAY, CHEWTON",1.6714337028546558,0.0,No
6784,EUMEMMERRING,"DANDENONG SOUTH, DOVETON, ENDEAVOUR HILLS, HALLAM",1.2242022505952164,0.0,No
10563,MODEWARRE,"GHERANG, MORIAC, MOUNT MORIAC, BUCKLEY, PARAPARAP, WURDIBOLUC",40.311701762351774,0.0,No
6849,TIDAL RIVER,WILSONS PROMONTORY,0.731333888728313,0.0,No
10569,MORIAC,"MODEWARRE, MOUNT MORIAC, FRESHWATER CREEK, PARAPARAP",19.285146402154172,0.0,No
10523,AVALON,"LITTLE RIVER, POINT WILSON, CORIO, LARA",52.33134605743916,0.0,No
10532,YARRAVILLE,"FOOTSCRAY, WEST FOOTSCRAY, TOTTENHAM, KINGSVILLE, SOUTH KINGSVILLE, BROOKLYN, WEST MELBOURNE, ALTONA NORTH, PORT MELBOURNE, SEDDON",6.449819821654403,0.0,No
10519,MELBOURNE,"WINDSOR, DOCKLANDS, RICHMOND, NORTH MELBOURNE, SOUTH WHARF, WEST MELBOURNE, PARKVILLE, CARLTON, EAST MELBOURNE, SOUTH YARRA, ALBERT PARK, ST KILDA, CREMORNE, PRAHRAN",7.405908640646333,0.0,No
10552,MAIDEN GULLY,"EAGLEHAWK, LOCKWOOD, MARONG, MYERS FLAT, GOLDEN SQUARE",47.190956333963356,0.0,No
6931,MELWOOD,"CALULU, MOUNT TAYLOR, FLAGGY CREEK, MERRIJIG",4.324588563823086,0.0,No
10192,ELLINBANK,"SEAVIEW, TETOORA ROAD, WARRAGUL SOUTH, CLOVERLEA, TORWOOD, BONA VISTA, GAINSBOROUGH",25.435548593559286,0.0,No
10208,BAYSWATER,"HEATHMONT, BAYSWATER NORTH, WANTIRNA SOUTH, WANTIRNA",8.98493568546618,0.0,No
10213,MURCHISON,"WAHRING, DHURRINGILE, WARANGA SHORES, RUSHWORTH, MURCHISON NORTH, WHROO, GOULBURN WEIR",114.99687717128724,0.0,No
7084,BALLARAT EAST,"EUREKA, BAKERY HILL, GOLDEN POINT, BALLARAT CENTRAL, SOLDIERS HILL, BLACK HILL, CANADIAN, BROWN HILL, WARRENHEIP, NERRINA",6.720600898242673,0.0,No
7085,DROUIN EAST,"DROUIN WEST, BRANDY CREEK, DROUIN, WARRAGUL",7.3093076020641,0.0,No
7086,BEND OF ISLANDS,"KANGAROO GROUND, CHRISTMAS HILLS, WONGA PARK",7.2104950909355665,0.0,No
7087,WOODSIDE BEACH,,7.280808939642663,0.0,No
7089,BASALT,"DAYLESFORD, HEPBURN, KOOROOCHEANG",6.999193308799994,0.0,No
7090,VERMONT SOUTH,"FOREST HILL, BURWOOD EAST, GLEN WAVERLEY, VERMONT, WANTIRNA",7.044041891021191,0.0,No
7091,JAN JUC,BELLS BEACH,6.960850103569001,0.0,No
7093,EAGLEHAWK NORTH,"WHIPSTICK, EAGLEHAWK, WOODVALE, SAILORS GULLY",6.97655690809521,0.0,No
9869,KATANDRA,"YABBA NORTH, DOOKIE, KATANDRA WEST, YABBA SOUTH, COSGROVE, PINE LODGE, YOUANMITE",58.460412851013636,0.0,No
6691,MANANGATANG,"KULWIN, CHINKAPOOK, WINNAMBOOL, COCAMBA, MITTYACK, NATYA, PIANGIL, BOLTON, TUROAR, GERAHMIN",503.62609878158645,0.0,No
9868,WAGGARANDALL,"TUNGAMAH, YABBA NORTH, DOOKIE, YUNDOOL, BOXWOOD, YABBA SOUTH, YOUARANG, YOUANMITE, ST JAMES",73.34895662099132,0.0,No
9870,YABBA NORTH,"KATANDRA, WAGGARANDALL, YABBA SOUTH, YOUANMITE, INVERGORDON",73.47222501282998,0.0,No
11086,DRUMMOND,"LAURISTON, DRUMMOND NORTH, GLENLYON, DENVER",39.31679303515331,0.0,No
11131,DRUMMOND NORTH,"LAURISTON, DRUMMOND, FRYERSTOWN, TARADALE, GLENLUCE, GLENLYON, MALMSBURY",46.11102400733807,0.0,No
6942,WARRANWOOD,"RINGWOOD NORTH, WARRANDYTE SOUTH, CROYDON HILLS, WONGA PARK, RINGWOOD",3.420336111241951,0.0,No
6934,BOX HILL SOUTH,"SURREY HILLS, BLACKBURN, BOX HILL, BLACKBURN SOUTH, BURWOOD",3.972091827132297,0.0,No
6935,OAKLEIGH,"CHADSTONE, OAKLEIGH EAST, HUGHESDALE, HUNTINGDALE, MOUNT WAVERLEY, OAKLEIGH SOUTH, BENTLEIGH EAST, MALVERN EAST",3.953564526132618,0.0,No
6918,BLACK HILL,"SOLDIERS HILL, BALLARAT EAST, BALLARAT NORTH, BROWN HILL, NERRINA",1.9776583487607704,0.0,No
6936,CHELSEA HEIGHTS,"BANGHOLME, PATTERSON LAKES, EDITHVALE, BONBEACH, CHELSEA, ASPENDALE GARDENS",3.5587822880859115,0.0,No
7094,BLIND BIGHT,"CANNONS CREEK, TOORADIN, DEVON MEADOWS, WARNEET",6.944952023290472,0.0,No
10497,YORK PLAINS,"AVON PLAINS, GRAYS BRIDGE, TRAYNORS LAGOON",8.414833267884696,0.0,No
7096,SAFETY BEACH,"MOUNT MARTHA, TUERONG, DROMANA",6.860650565731171,0.0,No
7098,CAPE WOOLAMAI,NEWHAVEN,6.862696391177474,0.0,No
7099,BITTERN,"CRIB POINT, BALNARRING, TUERONG, SOMERS, HMAS CERBERUS",19.480738250727736,0.0,No
10456,HAMLYN HEIGHTS,"NORTH GEELONG, MANIFOLD HEIGHTS, GEELONG WEST, BELL PARK, HERNE HILL, BELL POST HILL, BATESFORD, FYANSFORD",4.516897660143199,0.0,No
10422,WILLIAMS LANDING,"LAVERTON, POINT COOK, TRUGANINA, HOPPERS CROSSING, LAVERTON NORTH",4.343811040715824,0.0,No
6754,DARRIMAN,"CARRAJUNG SOUTH, WOODSIDE NORTH, WOODSIDE, GIFFARD, GIFFARD WEST, WILLUNG SOUTH",231.48873506639225,0.0,No
10972,MCKENZIE HILL,"MUCKLEFORD, CASTLEMAINE, CAMPBELLS CREEK",4.0790801846569265,0.0,No
6758,LESLIE MANOR,"LISMORE, POMBORNEIT NORTH, CUNDARE NORTH, DREEITE, LARRALEA, KARIAH, WOOL WOOL, FOXHOW, WEERITE",222.3059838790214,0.0,No
6759,CROOKED RIVER,"WONGUNGARRA, BILLABONG, HAWKHURST, MOROKA, MIOWERA, ARBUCKLE",229.24712278000985,0.0,No
6760,CURYO,"WATCHUPGA, BEULAH, KINNABULLA, MARLBED",158.4567608457312,0.0,No
6916,ABBOTSFORD,"CLIFTON HILL, RICHMOND, COLLINGWOOD, HAWTHORN, KEW",2.030205642184858,0.0,No
6917,SILVERLEAVES,"RHYLL, COWES",2.00877100406888,0.0,No
6909,SUMMERLANDS,VENTNOR,4.0391326190078605,0.0,No
6911,PARKDALE,"MORDIALLOC, MENTONE",4.042076976060165,0.0,No
6912,CLEMATIS,"MENZIES CREEK, EMERALD",2.105348543753074,0.0,No
6913,TECOMA,"FERNY CREEK, BELGRAVE, BELGRAVE HEIGHTS, SHERBROOKE, LYSTERFIELD",2.0850109824834537,0.0,No
6914,WATSONS CREEK,"PANTON HILL, KANGAROO GROUND, CHRISTMAS HILLS",2.0438996890649186,0.0,No
6915,WILLIAMSTOWN NORTH,"NEWPORT, ALTONA NORTH, ALTONA, WILLIAMSTOWN",2.030763272821223,0.0,No
6940,COOLAROO,"CAMPBELLFIELD, MEADOW HEIGHTS, BROADMEADOWS, SOMERTON, DALLAS, ROXBURGH PARK",3.4768304434388853,0.0,No
6944,ASPENDALE,"MORDIALLOC, EDITHVALE, ASPENDALE GARDENS, BRAESIDE",3.379550764429221,0.0,No
9827,WOODEND,"BULLENGAROOK, NEWHAM, WOODEND NORTH, MACEDON, MOUNT MACEDON, HESKET, ASHBOURNE",81.13596322075803,0.0,No
11113,TOOLONG,"ROSEBROOK, PORT FAIRY, KIRKSTALL, TARRONE, CROSSLEY",36.09765020287138,0.0,No
11109,KIRKSTALL,"TOOLONG, KOROIT, TARRONE, CROSSLEY, WARRONG",81.57839838337625,0.0,No
11110,KOROIT,"WOOLSTHORPE, TOWER HILL, SOUTHERN CROSS, ILLOWA, KIRKSTALL, WINSLOW, CROSSLEY, WARRONG",46.51201148460685,0.0,No
6999,CHAPEL FLAT,"CABBAGE TREE, WATTLE FLAT, INVERMAY, GLEN PARK",5.761729359092335,0.0,No
11096,TARRONE,"PORT FAIRY, TOOLONG, KIRKSTALL, ORFORD, WILLATOOK, WARRONG",97.99896398962032,0.0,No
11098,EURACK,"WEERING, OMBERSLEY, BEEAC",38.71240533539913,0.0,No
11133,STAWELL,"CAMPBELLS BRIDGE, CONCONGELLA, BELLELLEN, MOKEPILLY, ILLAWARRA, GERMANIA, DEEP LEAD, GREAT WESTERN, BLACK RANGE",103.06318017867983,0.0,No
11132,CONCONGELLA,"GREENS CREEK, CAMPBELLS BRIDGE, STAWELL, JOEL JOEL, JOEL SOUTH, BULGANA, GREAT WESTERN",165.9705058324127,0.0,No
9834,RAGLAN,"MAIN LEAD, CHUTE, MOUNT LONARCH, MIDDLE CREEK, BEAUFORT, WATERLOO, BUANGOR, MOUNT COLE, BAYINDEEN",141.42213022279788,0.0,No
9837,POINT COOK,"LAVERTON, WILLIAMS LANDING, ALTONA MEADOWS, HOPPERS CROSSING, SEABROOK",44.08753976620513,0.0,No
9841,ARCHERTON,"TATONG, TOLMIE, MYRRHEE",87.75999901248679,0.0,No
9843,AIRE VALLEY,"CAPE OTWAY, APOLLO BAY, BEECH FOREST, GLENAIRE",18.14567650126912,0.0,No
9777,SPOTSWOOD,"NEWPORT, SOUTH KINGSVILLE, ALTONA NORTH, PORT MELBOURNE",3.438704518586653,0.0,No
9778,NEWPORT,"WILLIAMSTOWN NORTH, SPOTSWOOD, SOUTH KINGSVILLE, ALTONA NORTH, PORT MELBOURNE, WILLIAMSTOWN",5.865801234758409,0.0,No
9780,MOUNT MORIAC,"MODEWARRE, MORIAC, BUCKLEY, WAURN PONDS, FRESHWATER CREEK, GNARWARRE, BARRABOOL, MOUNT DUNEED",45.75626568374686,0.0,No
6761,CARINA,"MURRAYVILLE, BIG DESERT, MURRAY-SUNSET, PANITYA",214.24385563462423,0.0,No
6763,NUMURKAH,"DRUMANURE, WAAIA, WUNGHNU, MUNDOONA, NARING, KAARIMBA, INVERGORDON",223.10428627469494,0.0,No
6860,DRUMCONDRA,"RIPPLESIDE, GEELONG, NORTH GEELONG, GEELONG WEST",0.2837118644634979,0.0,No
6967,BENNISON,"TOORA, PORT FRANKLIN",4.0655702051410945,0.0,No
6968,BOX HILL,"SURREY HILLS, MONT ALBERT, BLACKBURN, BOX HILL SOUTH, MONT ALBERT NORTH",4.007878655312322,0.0,No
6947,TOOTGAROOK,"BONEO, FINGAL, CAPEL SOUND",3.921560926952462,0.0,No
9876,DOOKIE,"KATANDRA, WAGGARANDALL, MOUNT MAJOR, YUNDOOL, BOXWOOD, YABBA SOUTH, COSGROVE, MAJOR PLAINS",80.67653012348356,0.0,No
11093,ADELAIDE LEAD,"MARYBOROUGH, DAISY HILL, MOONLIGHT FLAT, BUNG BONG",43.71775300788095,0.0,No
11094,MAJORCA,"DAISY HILL, RED LION, MOUNT CAMERON, MOOLORT, CARISBROOK",76.70826240273895,0.0,No
11089,MARYBOROUGH,"HAVELOCK, ADELAIDE LEAD, DAISY HILL, SIMSON, MOONLIGHT FLAT, BOWENVALE, CRAIGIE, TIMOR, FLAGSTAFF, CARISBROOK",54.07655629164553,0.0,No
7003,LILLICO,"BULN BULN, NILMA NORTH, WARRAGUL",5.834821886813854,0.0,No
7004,NUNAWADING,"BLACKBURN, FOREST HILL, VERMONT",5.781325255145889,0.0,No
7005,MOUNT SABINE,"KENNETT RIVER, BARRAMUNGA, TANYBRYN, WONGARRA",5.6632895766500875,0.0,No
7006,BLAIRGOWRIE,"SORRENTO, RYE",7.050317637732718,0.0,No
7008,NORLANE,"LOVELY BANKS, NORTH GEELONG, NORTH SHORE, BELL PARK, BELL POST HILL, CORIO",5.620195337514013,0.0,No
6834,FITZROY NORTH,"CLIFTON HILL, FITZROY, COLLINGWOOD, CARLTON NORTH",2.834340653859822,0.0,No
6835,ALBION,"CAIRNLEA, ARDEER, ST ALBANS, SUNSHINE NORTH, SUNSHINE WEST, SUNSHINE",2.8150840775453347,0.0,No
10555,EPSOM,"EAGLEHAWK, HUNTLY, JACKASS FLAT",12.090312162417742,0.0,No
6837,MANIFOLD HEIGHTS,"HAMLYN HEIGHTS, GEELONG WEST, HERNE HILL, NEWTOWN",1.0565420954603504,0.0,No
6840,GLEN HUNTLY,"CAULFIELD SOUTH, CARNEGIE, CAULFIELD, ORMOND, CAULFIELD EAST",1.0159604718087034,0.0,No
6971,MEADOW HEIGHTS,"WESTMEADOWS, COOLAROO, BROADMEADOWS, GREENVALE",5.372459106898486,0.0,No
6861,BELGRAVE HEIGHTS,"BELGRAVE SOUTH, BELGRAVE, TECOMA, LYSTERFIELD",2.6901937718165314,0.0,No
6862,GEELONG WEST,"GEELONG, NORTH GEELONG, HAMLYN HEIGHTS, DRUMCONDRA, MANIFOLD HEIGHTS, NEWTOWN",2.6365119639443484,0.0,No
6863,CROYDON HILLS,"WARRANWOOD, CROYDON NORTH, WONGA PARK, CROYDON, RINGWOOD",2.662371408884322,0.0,No
6811,SURF BEACH,"SUNDERLAND BAY, RHYLL, NEWHAVEN",3.310029625954839,0.0,No
6969,NOORAT EAST,"NOORAT, TERANG, BOORCAN",3.9073140548565077,0.0,No
10109,COBAINS,"AIRLY, MONTGOMERY, EAST SALE, SALE, THE HEART, CLYDEBANK, MYRTLEBANK",39.90979240776327,0.0,No
7010,ATTWOOD,"WESTMEADOWS, MELBOURNE AIRPORT",5.682586282284071,0.0,No
9782,BUCKLEY,"WINCHELSEA, MODEWARRE, MOUNT MORIAC, GNARWARRE, INVERLEIGH, WURDIBOLUC",66.87243291308991,0.0,No
9786,MARCUS HILL,"POINT LONSDALE, MANNERIM, WALLINGTON",14.833432769154296,0.0,No
6843,CARDIGAN VILLAGE,"CARDIGAN, WINDERMERE",0.8975202340438945,0.0,No
6844,HUNTINGDALE,"OAKLEIGH EAST, OAKLEIGH, OAKLEIGH SOUTH",0.9075644207756178,0.0,No
6845,KINGSVILLE,"WEST FOOTSCRAY, YARRAVILLE, SEDDON",0.8229931866737001,0.0,No
6846,BALACLAVA,"RIPPONLEA, ST KILDA EAST, ELWOOD",0.8640937403896994,0.0,No
6847,SOUTH KINGSVILLE,"YARRAVILLE, SPOTSWOOD, NEWPORT, ALTONA NORTH",0.7959906563809269,0.0,No
6814,YALLAMBIE,"MACLEOD, ROSANNA, VIEWBANK, LOWER PLENTY, MONTMORENCY",3.231193116668652,0.0,No
6815,ALPHINGTON,"THORNBURY, KEW, IVANHOE, KEW EAST",3.2215276018753376,0.0,No
6817,BONBEACH,"PATTERSON LAKES, CHELSEA HEIGHTS, CHELSEA, CARRUM",3.1927718616100065,0.0,No
6818,BELL PARK,"NORTH GEELONG, HAMLYN HEIGHTS, NORLANE, BELL POST HILL",3.133963756515982,0.0,No
6821,PORTARLINGTON,"DRYSDALE, ST LEONARDS, INDENTED HEAD, BELLARINE",28.07782412424188,0.0,No
6822,MURRUMBEENA,"HUGHESDALE, CARNEGIE, BENTLEIGH EAST",2.992899307547596,0.0,No
6823,CHELSEA,"EDITHVALE, CHELSEA HEIGHTS, BONBEACH",2.9876990103097696,0.0,No
6824,BALLARAT NORTH,"INVERMAY PARK, WENDOUREE, SOLDIERS HILL, BLACK HILL, INVERMAY, NERRINA",2.948303879052891,0.0,No
6825,STANHOPE SOUTH,"STANHOPE, WARANGA SHORES, WARANGA, RUSHWORTH, GIRGARRE EAST",2.989322904358897,0.0,No
6827,ELWOOD,"RIPPONLEA, BALACLAVA, ELSTERNWICK, BRIGHTON, ST KILDA",2.960657973981803,0.0,No
6828,ELSTERNWICK,"RIPPONLEA, GARDENVALE, CAULFIELD SOUTH, ST KILDA EAST, CAULFIELD, ELWOOD, CAULFIELD NORTH, BRIGHTON",2.958206525402044,0.0,No
6975,SASSAFRAS,"FERNY CREEK, TREMONT, SHERBROOKE, THE BASIN, MOUNT DANDENONG",5.3297299580702475,0.0,No
6977,LAKE WENDOUREE,"WENDOUREE, NEWINGTON, BALLARAT CENTRAL",5.156268628733101,0.0,No
10928,BURWOOD EAST,"FOREST HILL, VERMONT SOUTH, MOUNT WAVERLEY, BLACKBURN SOUTH, GLEN WAVERLEY, BURWOOD",4.851279143686339,0.0,No
6978,MOORABBIN,"HIGHETT, HEATHERTON, HAMPTON EAST, OAKLEIGH SOUTH, BENTLEIGH, BENTLEIGH EAST, CHELTENHAM",5.209713437555277,0.0,No
6981,SPRINGVALE SOUTH,"KEYSBOROUGH, CLAYTON SOUTH, DINGLEY VILLAGE, SPRINGVALE",5.14449298377847,0.0,No
6982,KOO WEE RUP NORTH,"BAYLES, PAKENHAM SOUTH, KOO WEE RUP, NAR NAR GOON",5.14007191305439,0.0,No
10926,MUNTHAM,"CLOVER FLAT, CASTERTON, SANDFORD, COLERAINE, CARAPOOK",28.26467331282166,0.0,No
7426,YARRABERB,"BRIDGEWATER NORTH, RAYWOOD, AUCHMORE, BRIDGEWATER, CAMPBELLS FOREST",33.53366311084896,0.0,No
10952,BONEO,"ROSEBUD, TOOTGAROOK, CAPE SCHANCK, MAIN RIDGE, FINGAL, CAPEL SOUND, FLINDERS",38.19478154886835,0.0,No
7428,BARWIDGEE,"MYRTLEFORD, ROSEWHITE, MUDGEGONGA",34.46912678147272,0.0,No
7389,BIG HILL,"EASTERN VIEW, LORNE, BENWERRIN, BOONAH",8.79903339698543,0.0,No
7429,CHOCOLYN,"CAMPERDOWN, BOOKAAR, KARIAH, WEERITE",21.323263920774874,0.0,No
7468,NORTH WANGARATTA,"BOWSER, WALDARA, EAST WANGARATTA, DOCKERS PLAINS, WANGARATTA, LONDRIGAN, KILLAWARRA, BYAWATHA",33.952494145485524,0.0,No
10929,GRITJURK,"MELVILLE FOREST, WANNON, COLERAINE, BULART, WOOTONG VALE",66.74833848270019,0.0,No
7559,BRIMBOAL,"NAREEN, CHETWYND, WANDO BRIDGE",30.008750745731298,0.0,No
7560,RHYLL,"SUNSET STRIP, SUNDERLAND BAY, SILVERLEAVES, SURF BEACH, COWES",18.330835109361665,0.0,No
7320,NALANGIL,"LARPENT, POMBORNEIT EAST, CORUNNUN, PIRRON YALLOCK",19.88129769970243,0.0,No
7849,YANNATHAN,"LANG LANG, HEATH HILL, MONOMEITH, BAYLES, CALDERMEADE, LANG LANG EAST, CATANI",41.395558798067825,0.0,No
7321,CARALULUP,"TALBOT, EVANSFORD, STONY CREEK, LILLICUR, BURNBANK",19.975815944151993,0.0,No
7395,TAROON,"LAANG, GARVOC, ECKLIN SOUTH, DIXIE",14.18721773007255,0.0,No
10963,FARADAY,"GOLDEN POINT, BARKERS CREEK, CHEWTON BUSHLANDS, HARCOURT, CHEWTON, ELPHINSTONE, HARCOURT NORTH, SUTTON GRANGE",25.94568244649382,0.0,No
7284,ARTHURS SEAT,"ROSEBUD, MCCRAE, MAIN RIDGE, DROMANA, RED HILL",9.93854519404857,0.0,No
7388,FLYNNS CREEK,"CALLIGNEE, CALLIGNEE NORTH, GORMANDALE, FLYNN, LOY YANG",20.082614987319797,0.0,No
7665,FRYERSTOWN,"IRISHTOWN, DRUMMOND NORTH, TARADALE, CHEWTON, GLENLUCE, YAPEEN, CAMPBELLS CREEK, ELPHINSTONE",35.460127326263006,0.0,No
7666,KORWEINGUBOORA,"BULLARTO, LANGDONS HILL, SPARGO CREEK, LEONARDS HILL, BULLARTO SOUTH, BARKSTEAD, ROCKLYN, BLAKEVILLE",35.329342205846345,0.0,No
7667,BUNDALONG SOUTH,"BUNDALONG, BOORHAMAN NORTH, ESMOND, BOOMAHNOOMOONAH, PEECHELBA",36.25551158383622,0.0,No
7668,FRAMLINGHAM EAST,"FRAMLINGHAM, BALLANGEICH, THE SISTERS, ELLERSLIE",21.85705707763046,0.0,No
7609,STRANGWAYS,"GUILDFORD, GREEN GULLY, SANDON, MUCKLEFORD SOUTH, NEWSTEAD, CLYDESDALE, YAPEEN",22.68792019880885,0.0,No
7112,KARDELLA,"KARDELLA SOUTH, FAIRBANK, RUBY",16.936791589159686,0.0,No
7054,SPRINGDALLAH,"PIGGOREET, BERRINGA, HAPPY VALLEY, CAPE CLEAR",6.482192891899609,0.0,No
7057,HOWQUA INLET,"HOWQUA, JAMIESON, LAKE EILDON",6.498853196276168,0.0,No
7058,SAWMILL SETTLEMENT,HOWQUA HILLS,6.468274369544643,0.0,No
7060,BROOKLYN,"TOTTENHAM, YARRAVILLE, ALTONA NORTH, SUNSHINE, LAVERTON NORTH",6.227886450099936,0.0,No
7062,TREMONT,"FERNY CREEK, SASSAFRAS, BORONIA, THE BASIN, UPPER FERNTREE GULLY, FERNTREE GULLY",6.243358095540539,0.0,No
7281,BELLELLEN,"STAWELL, MOKEPILLY, LAKE FYANS, POMONAL, BLACK RANGE",20.271084858655712,0.0,No
7381,CARRAJUNG SOUTH,"DARRIMAN, WON WRON, WOODSIDE NORTH, WILLUNG SOUTH, CARRAJUNG LOWER",17.63308881749749,0.0,No
7382,RED HILL SOUTH,"MERRICKS NORTH, RED HILL, SHOREHAM",17.242102034883946,0.0,No
7383,RUNNING CREEK,"DEDERANG, UPPER GUNDOWRING, MONGANS BRIDGE, KANCOONA",17.708997783445195,0.0,No
7384,PHEASANT CREEK,"KINGLAKE, KINGLAKE WEST, KINGLAKE CENTRAL",19.99618683281228,0.0,No
7385,NULLAWARRE NORTH,"AYRFORD, NARINGAL EAST, NULLAWARRE",25.14444871591962,0.0,No
7386,HAWTHORN,"BURNLEY, RICHMOND, ABBOTSFORD, MALVERN, TOORAK, KOOYONG, KEW",6.724687898036627,0.0,No
10959,TRIDA,"SEAVIEW, ALLAMBEE, STRZELECKI, WILD DOG VALLEY, HALLSTON, MOUNT ECCLES",25.94923739051184,0.0,No
7506,TANWOOD,"NATTE YALLOCK, AVOCA, PERCYDALE, WARRENMANG, MOONAMBEL",20.939346582127055,0.0,No
7508,LEMNOS,"GRAHAMVALE, SHEPPARTON EAST, PINE LODGE, CONGUPNA",21.430442681705635,0.0,No
7510,MILNES BRIDGE,"KOROOP, MACORNA NORTH, KERANG EAST, MEAD",21.017418482561858,0.0,No
7511,AYRFORD,"NULLAWARRE NORTH, NARINGAL EAST, BRUCKNELL, NULLAWARRE, ECKLIN SOUTH",14.332408260473098,0.0,No
7512,MAILORS FLAT,"YANGERY, WOODFORD, YARPTURK, WINSLOW, GRASSMERE",18.495798711277477,0.0,No
7836,DAISY HILL,"GOLDEN POINT, ADELAIDE LEAD, MAJORCA, MARYBOROUGH, TALBOT, RED LION, CRAIGIE, AMHERST",40.968474805075786,0.0,No
7514,WESTBY,"KERANG, CAPELS CROSSING, TEAL POINT, MYALL",23.290940962835805,0.0,No
7680,BULN BULN,"BRANDY CREEK, BRAVINGTON, LILLICO, CROSSOVER, ROKEBY, BULN BULN EAST, NILMA NORTH, WARRAGUL",21.03766947554435,0.0,No
7410,AVONSLEIGH,"MACCLESFIELD, EMERALD, COCKATOO",8.650337418420259,0.0,No
10990,DEVILS RIVER,"MAINTONGOON, ALEXANDRA, THORNTON, BONNIE DOON, TAYLOR BAY",86.03458134493569,0.0,No
7412,MENZIES CREEK,"BELGRAVE SOUTH, CLEMATIS, KALLISTA, SELBY, EMERALD",8.55467885068249,0.0,No
